hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 123.934, 123.922, 126.484, 0, 323.265, 287.638, 135.824, 174.025
0, 1800.00000, 124.163, 124.154, 126.628, 0, 314.109, 278.98, 133.439, 167.452
0, 2700.00000, 123.8, 123.823, 126.186, 0, 305.394, 268.751, 131.116, 160.622
1, 0.00000, 123.611, 123.638, 126.024, 0, 313.617, 277.001, 136.813, 163.136
1, 900.00000, 123.684, 123.71, 126.084, 0, 311.269, 275.227, 135.264, 162.514
1, 1800.00000, 123.768, 123.805, 126.102, 0, 304.433, 267.899, 133.422, 157.404
1, 2700.00000, 123.7, 123.694, 126.042, 0, 306.617, 273.375, 134.6, 159.438
2, 0.00000, 123.659, 123.65, 126.007, 0, 306.961, 273.841, 135.034, 159.407
2, 900.00000, 123.77, 123.782, 126.094, 0, 304.632, 269.688, 134.811, 156.735
2, 1800.00000, 123.652, 123.638, 126.038, 0, 309.911, 276.746, 135.047, 162.312
2, 2700.00000, 123.857, 123.86, 126.184, 0, 301.887, 268.072, 131.513, 157.627
3, 0.00000, 124.154, 124.164, 126.372, 0, 288.579, 255.324, 126.769, 149.299
3, 900.00000, 123.986, 123.984, 126.304, 0, 295.943, 263.312, 125.937, 157.621
3, 1800.00000, 124.561, 124.556, 126.811, 0, 289.455, 257.575, 124.713, 152.633
3, 2700.00000, 124.181, 124.185, 126.542, 0, 304.912, 271.046, 132.073, 160.064
4, 0.00000, 124.348, 124.34, 126.655, 0, 295.461, 262.834, 126.929, 156.179
4, 900.00000, 124.489, 124.481, 126.733, 0, 288.069, 255.413, 125.296, 150.47
4, 1800.00000, 124.095, 124.081, 126.477, 0, 307.409, 273.383, 134.751, 159.893
4, 2700.00000, 124.932, 124.902, 127.15, 0, 283.558, 252.046, 122.871, 148.766
5, 0.00000, 124.705, 124.657, 127.022, 0, 294.522, 263.579, 126.314, 156.446
5, 900.00000, 124.789, 124.733, 127.067, 0, 291.129, 261.342, 125.683, 154.078
5, 1800.00000, 124.782, 124.768, 127.018, 0, 289.795, 256.924, 127.77, 149.671
5, 2700.00000, 124.861, 124.806, 127.12, 0, 285.592, 255.782, 121.375, 152.831
6, 0.00000, 125.205, 125.125, 127.365, 0, 269.149, 241.652, 112.591, 145.969
6, 900.00000, 124.907, 124.817, 127.185, 0, 281.328, 251.842, 117.904, 152.206
6, 1800.00000, 124.931, 124.83, 127.17, 0, 277.816, 247.282, 120.278, 146.085
6, 2700.00000, 125.597, 125.621, 127.695, 0, 234.363, 206.419, 91.7839, 131.088
