hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 124.258, 124.072, 125.374, 0, 111.929, 103.046, 89.0286, 20.254
0, 1800.00000, 124.517, 124.349, 125.603, 0, 108.602, 99.4705, 86.3724, 19.5818
0, 2700.00000, 129.687, 129.402, 130.642, 0, 102.135, 95.7365, 82.3742, 17.6801
1, 0.00000, 129.44, 129.23, 130.456, 0, 106.197, 97.5103, 84.6485, 18.9671
1, 900.00000, 129.511, 129.314, 130.509, 0, 105.448, 96.5776, 84.4333, 18.4474
1, 1800.00000, 123.716, 123.541, 124.727, 0, 102.979, 95.3519, 82.7093, 17.9606
1, 2700.00000, 123.638, 123.495, 124.697, 0, 103.762, 94.915, 81.8917, 19.2732
2, 0.00000, 123.54, 123.384, 124.581, 0, 105.33, 96.8314, 84.3087, 18.5394
2, 900.00000, 123.763, 123.612, 124.794, 0, 101.854, 93.3174, 80.8815, 18.477
2, 1800.00000, 123.603, 123.509, 124.687, 0, 104.375, 93.786, 81.9205, 19.6415
2, 2700.00000, 123.828, 123.707, 124.848, 0, 101.238, 91.8514, 80.5295, 18.1422
3, 0.00000, 124.234, 124.075, 125.188, 0, 94.3579, 86.7939, 75.3335, 16.7798
3, 900.00000, 123.95, 123.855, 124.949, 0, 99.2446, 89.3745, 79.1766, 17.5357
3, 1800.00000, 124.22, 124.099, 125.185, 0, 94.7625, 86.0124, 75.5152, 16.8552
3, 2700.00000, 123.725, 123.599, 124.742, 0, 102.229, 92.9788, 81.9746, 17.7485
4, 0.00000, 123.849, 123.707, 124.834, 0, 100.543, 91.9539, 81.1793, 16.9911
4, 900.00000, 124.06, 123.864, 124.984, 0, 96.4513, 89.7526, 78.9062, 15.5399
4, 1800.00000, 123.695, 123.512, 124.703, 0, 101.601, 93.6354, 81.9236, 17.3603
4, 2700.00000, 124.105, 123.928, 125.042, 0, 96.203, 88.6377, 78.0504, 15.9766
5, 0.00000, 123.85, 123.744, 124.861, 0, 100.22, 90.0692, 80.1043, 17.5721
5, 900.00000, 123.986, 123.851, 124.98, 0, 97.8828, 88.7721, 78.1382, 17.2862
5, 1800.00000, 123.835, 123.654, 124.782, 0, 100.63, 93.1012, 82.4356, 16.0321
5, 2700.00000, 123.862, 123.74, 124.84, 0, 100.528, 90.9926, 81.2723, 16.827
6, 0.00000, 124.223, 124.116, 125.179, 0, 95.5164, 85.6226, 76.3954, 16.6867
6, 900.00000, 123.891, 123.744, 124.891, 0, 100.176, 90.6259, 80.5253, 17.1791
6, 1800.00000, 123.994, 123.793, 124.97, 0, 97.5671, 89.359, 78.9377, 16.3539
6, 2700.00000, 124.297, 124.111, 125.252, 0, 92.3007, 83.7574, 74.2156, 15.8231
7, 0.00000, 123.929, 123.728, 124.905, 0, 97.7699, 88.7966, 79.8344, 15.6837
7, 900.00000, 123.946, 123.694, 124.931, 0, 97.0406, 88.9725, 78.4543, 16.3289
7, 1800.00000, 124.43, 124.214, 125.341, 0, 88.8597, 80.3063, 72.3215, 14.4399
7, 2700.00000, 124.493, 124.288, 125.393, 0, 88.0635, 79.161, 71.7455, 14.2465
8, 0.00000, 124.275, 124.087, 125.236, 0, 91.094, 81.0351, 72.9891, 15.8072
8, 900.00000, 124.632, 124.447, 125.517, 0, 85.9663, 76.3273, 70.1548, 13.8561
8, 1800.00000, 124.521, 124.335, 125.437, 0, 86.4293, 76.7023, 69.992, 14.3856
8, 2700.00000, 123.497, 123.301, 124.472, 0, 91.1298, 81.187, 73.4343, 15.4661
9, 0.00000, 123.213, 123.053, 124.228, 0, 94.9964, 83.5783, 75.9964, 16.6458
9, 900.00000, 123.326, 123.164, 124.334, 0, 92.754, 81.7292, 74.0781, 16.3503
9, 1800.00000, 124.094, 123.885, 125.019, 0, 91.5151, 81.7635, 75.2534, 14.244
9, 2700.00000, 124.46, 124.259, 125.336, 0, 86.068, 76.5864, 70.7844, 13.4092
10, 0.00000, 124.397, 124.257, 125.277, 0, 87.817, 76.6526, 72.4087, 13.7704
10, 900.00000, 124.224, 124.002, 125.102, 0, 89.6056, 80.6209, 74.353, 13.3456
10, 1800.00000, 124.354, 124.15, 125.216, 0, 88.6787, 79.4368, 73.8337, 13.0291
10, 2700.00000, 125.798, 125.599, 126.702, 0, 95.6698, 85.1585, 79.9477, 13.8853
11, 0.00000, 124.027, 123.826, 124.955, 0, 93.7829, 83.9699, 77.4868, 14.281
11, 900.00000, 124.424, 124.235, 125.301, 0, 86.7002, 77.0709, 71.3225, 13.5023
11, 1800.00000, 121.938, 121.756, 122.863, 0, 95.0084, 85.5739, 79.0308, 14.0013
11, 2700.00000, 122.102, 121.965, 123.017, 0, 93.8994, 83.3089, 77.7264, 14.2692
12, 0.00000, 122.463, 122.257, 123.328, 0, 87.7407, 79.6969, 72.7538, 13.0962
12, 900.00000, 121.786, 121.564, 122.693, 0, 98.1224, 89.6877, 82.8527, 13.3645
12, 1800.00000, 121.924, 121.761, 122.907, 0, 95.4087, 85.1154, 77.5831, 15.6018
12, 2700.00000, 121.612, 121.398, 122.499, 0, 96.6168, 88.461, 82.0907, 12.7238
13, 0.00000, 121.812, 121.642, 122.752, 0, 93.6286, 83.6378, 77.2825, 14.3481
13, 900.00000, 121.604, 121.414, 122.557, 0, 96.4939, 86.9054, 80.006, 14.4436
13, 1800.00000, 121.094, 120.91, 122.058, 0, 97.0017, 87.4637, 80.0692, 14.8193
13, 2700.00000, 120.318, 120.099, 121.364, 0, 108.509, 99.2163, 90.4366, 15.9552
14, 0.00000, 120.579, 120.354, 121.626, 0, 104.244, 95.2845, 86.047, 16.0376
14, 900.00000, 120.674, 120.472, 121.705, 0, 103.134, 93.7475, 85.4662, 15.5359
14, 1800.00000, 120.967, 120.757, 121.934, 0, 99.2658, 90.461, 82.9934, 14.2529
14, 2700.00000, 116.654, 116.532, 117.554, 0, 95.4022, 85.9904, 80.2358, 13.5109
15, 0.00000, 123.639, 123.42, 124.595, 0, 98.3253, 88.3448, 81.5716, 14.676
15, 900.00000, 123.874, 123.685, 124.802, 0, 95.7513, 85.2861, 79.689, 14.158
15, 1800.00000, 123.612, 123.453, 124.598, 0, 99.4915, 87.8929, 81.8562, 15.5631
15, 2700.00000, 123.778, 123.536, 124.713, 0, 96.5104, 87.8784, 80.1841, 14.2721
16, 0.00000, 123.547, 123.335, 124.521, 0, 99.9067, 90.075, 82.7827, 14.9868
16, 900.00000, 123.516, 123.346, 124.474, 0, 101.366, 90.5778, 84.8426, 14.5765
16, 1800.00000, 123.559, 123.423, 124.533, 0, 100.43, 88.6078, 83.1835, 15.2965
16, 2700.00000, 123.766, 123.553, 124.676, 0, 97.4463, 88.0796, 81.8962, 13.6326
17, 0.00000, 123.563, 123.393, 124.547, 0, 100.136, 89.2983, 82.4816, 15.495
17, 900.00000, 123.663, 123.466, 124.582, 0, 98.4437, 89.2915, 82.0582, 14.326
17, 1800.00000, 125.213, 124.998, 126.146, 0, 101.322, 92.1689, 83.625, 15.448
17, 2700.00000, 125.205, 124.988, 126.12, 0, 101.178, 92.4831, 83.8243, 15.1563
18, 0.00000, 125.188, 124.968, 126.108, 0, 102.766, 94.4257, 84.9887, 15.553
18, 900.00000, 124.444, 124.134, 125.37, 0, 113.197, 107.386, 96.025, 15.3924
18, 1800.00000, 124.481, 124.199, 125.465, 0, 111.991, 105.459, 92.7742, 17.1864
18, 2700.00000, 128.652, 128.315, 129.563, 0, 114.698, 108.483, 96.6962, 16.062
19, 0.00000, 128.337, 127.999, 129.282, 0, 119.698, 113.211, 101.182, 16.5176
19, 900.00000, 128.486, 128.113, 129.396, 0, 117.649, 112.646, 99.8858, 16.1424
19, 1800.00000, 127.951, 127.58, 128.875, 0, 118.458, 113.566, 100.467, 16.4044
19, 2700.00000, 127.661, 127.244, 128.594, 0, 123.145, 119.621, 105.863, 16.1897
20, 0.00000, 127.774, 127.403, 128.721, 0, 122.845, 117.824, 104.516, 16.7166
20, 900.00000, 121.896, 121.608, 122.983, 0, 125.887, 119.973, 106.142, 17.9523
20, 1800.00000, 122.145, 121.872, 123.228, 0, 124.395, 118.012, 103.632, 18.7814
20, 2700.00000, 121.833, 121.568, 122.924, 0, 124.911, 118.361, 104.293, 18.6136
21, 0.00000, 121.645, 121.303, 122.787, 0, 126.304, 121.229, 104.281, 20.4152
21, 900.00000, 121.963, 121.725, 123.073, 0, 123.256, 115.469, 101.958, 18.99
21, 1800.00000, 118.345, 118.176, 119.428, 0, 119.402, 111.101, 98.4368, 18.754
21, 2700.00000, 118.397, 118.208, 119.43, 0, 117.663, 110.25, 98.3587, 17.3334
22, 0.00000, 118.676, 118.512, 119.704, 0, 114.119, 105.956, 94.4191, 17.5635
22, 900.00000, 118.509, 118.326, 119.555, 0, 117.453, 109.728, 97.0943, 18.2538
22, 1800.00000, 118.424, 118.283, 119.495, 0, 119.211, 110.263, 98.1302, 18.7598
22, 2700.00000, 120.071, 119.861, 121.133, 0, 116.754, 109.478, 96.2737, 18.4094
23, 0.00000, 119.901, 119.715, 120.971, 0, 119.638, 111.402, 99.4698, 17.9965
23, 900.00000, 120.264, 120.075, 121.337, 0, 114.11, 106.303, 93.3688, 18.5306
23, 1800.00000, 123.929, 123.729, 125.081, 0, 116.963, 107.776, 93.45, 20.8005
23, 2700.00000, 124.139, 123.953, 125.226, 0, 113.596, 104.257, 91.8021, 19.1687
24, 0.00000, 124.009, 123.827, 125.111, 0, 115.904, 106.311, 93.9231, 19.3224
24, 900.00000, 124.259, 124.072, 125.374, 0, 111.929, 103.046, 89.0284, 20.2541
