hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 126.275, 125.438, 126.455, 0, 157.784, 182.252, 161.442, 23.6117
0, 1800.00000, 126.473, 125.741, 126.749, 0, 152.64, 171.836, 150.814, 20.864
0, 2700.00000, 131.572, 130.83, 131.732, 0, 140.851, 159.347, 143.643, 17.9018
1, 0.00000, 131.396, 130.634, 131.598, 0, 146.209, 165.996, 146.623, 20.2312
1, 900.00000, 131.44, 130.684, 131.673, 0, 145.679, 165.415, 144.275, 21.1024
1, 1800.00000, 125.652, 124.944, 125.851, 0, 140.016, 159.864, 142.15, 19.4781
1, 2700.00000, 125.505, 124.842, 125.762, 0, 146.203, 163.205, 144.847, 18.3462
2, 0.00000, 125.475, 124.798, 125.768, 0, 146.085, 163.847, 143.081, 20.0632
2, 900.00000, 125.613, 124.968, 125.896, 0, 142.642, 158.743, 140.014, 18.1701
2, 1800.00000, 125.412, 124.782, 125.805, 0, 151.109, 165.936, 142.419, 21.1983
2, 2700.00000, 125.628, 124.98, 125.974, 0, 143.819, 160.256, 137.602, 20.855
3, 0.00000, 125.914, 125.336, 126.243, 0, 134.827, 148.211, 129.269, 17.3916
3, 900.00000, 125.637, 125.055, 126.108, 0, 146.077, 159.244, 132.786, 23.4281
3, 1800.00000, 125.862, 125.295, 126.281, 0, 137.67, 150.462, 127.109, 20.7497
3, 2700.00000, 125.518, 124.916, 125.956, 0, 147.091, 160.948, 136.109, 22.1163
4, 0.00000, 125.641, 125.022, 126.051, 0, 143.001, 157.949, 133.447, 21.9414
4, 900.00000, 125.788, 125.19, 126.165, 0, 137.7, 151.692, 130.086, 19.523
4, 1800.00000, 125.484, 124.88, 125.903, 0, 146.788, 159.838, 137.37, 20.1355
4, 2700.00000, 125.835, 125.217, 126.204, 0, 136.473, 151.233, 129.105, 20.0585
5, 0.00000, 125.576, 124.923, 126.022, 0, 146.135, 162.194, 134.765, 24.4353
5, 900.00000, 125.683, 125.08, 126.121, 0, 142.341, 155.901, 131.233, 21.9371
5, 1800.00000, 125.717, 125.054, 126.05, 0, 137.941, 155.128, 132.787, 20.8363
5, 2700.00000, 125.642, 124.956, 126.042, 0, 143.538, 161.769, 134.504, 24.6229
6, 0.00000, 125.876, 125.25, 126.307, 0, 138.227, 153.279, 126.871, 23.4531
6, 900.00000, 125.645, 124.981, 126.074, 0, 143.916, 159.597, 133.921, 23.0085
6, 1800.00000, 125.727, 125.02, 126.073, 0, 139.369, 156.693, 134.735, 20.6924
6, 2700.00000, 125.86, 125.247, 126.324, 0, 137.26, 149.416, 126.031, 20.821
7, 0.00000, 125.56, 124.803, 126.026, 0, 146.715, 165.45, 136.334, 26.233
7, 900.00000, 125.577, 124.9, 125.976, 0, 145.137, 158.509, 138.296, 18.507
7, 1800.00000, 125.855, 125.217, 126.377, 0, 137.793, 149.832, 123.936, 23.0184
7, 2700.00000, 125.927, 125.274, 126.453, 0, 135.219, 148.147, 121.081, 24.0085
8, 0.00000, 125.749, 125.019, 126.214, 0, 140.042, 156.325, 129.404, 24.1274
8, 900.00000, 126.07, 125.379, 126.581, 0, 129.412, 144.192, 116.334, 24.6979
8, 1800.00000, 125.922, 125.292, 126.511, 0, 133.957, 145.156, 116.935, 25.1537
8, 2700.00000, 125.023, 124.344, 125.57, 0, 137.905, 150.934, 123.991, 23.9618
9, 0.00000, 124.828, 124.093, 125.335, 0, 141.689, 157.401, 129.995, 24.5002
9, 900.00000, 124.882, 124.207, 125.452, 0, 140.306, 153.209, 125.158, 24.9425
9, 1800.00000, 125.605, 124.83, 126.135, 0, 141.083, 159.282, 127.881, 27.9646
9, 2700.00000, 125.886, 125.241, 126.442, 0, 132.495, 144.268, 117.417, 23.8706
10, 0.00000, 125.842, 125.065, 126.403, 0, 134.973, 154.505, 119.5, 30.963
10, 900.00000, 125.756, 125.034, 126.238, 0, 134.995, 150.924, 124.044, 24.0364
10, 1800.00000, 125.976, 125.172, 126.385, 0, 126.204, 147.081, 119.27, 25.6886
10, 2700.00000, 127.512, 126.666, 128.016, 0, 137.688, 159.302, 125.701, 30.1453
11, 0.00000, 125.726, 124.914, 126.165, 0, 134.002, 154.671, 126.143, 26.1931
