hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 125.033, 124.884, 126.519, 0, 292.39, 267.396, 191.947, 91.4761
0, 1800.00000, 125.259, 125.112, 126.715, 0, 284.17, 259.906, 185.773, 89.6534
0, 2700.00000, 130.458, 130.245, 131.781, 0, 261.825, 240.463, 169.823, 84.0914
1, 0.00000, 130.236, 130.041, 131.581, 0, 272.114, 249.482, 178.594, 85.2283
1, 900.00000, 130.286, 130.108, 131.614, 0, 271.371, 247.714, 179.203, 83.6123
1, 1800.00000, 124.493, 124.354, 125.848, 0, 263.044, 241.318, 172.452, 82.6911
1, 2700.00000, 124.389, 124.257, 125.736, 0, 267.999, 245.166, 177.918, 81.8789
2, 0.00000, 124.296, 124.165, 125.69, 0, 272.606, 249.624, 179.128, 85.1798
2, 900.00000, 124.511, 124.363, 125.836, 0, 262.296, 241.009, 174.181, 80.3892
2, 1800.00000, 124.298, 124.163, 125.653, 0, 274.902, 251.769, 184.565, 82.0701
2, 2700.00000, 124.522, 124.391, 125.839, 0, 264.809, 242.352, 177.277, 79.4896
3, 0.00000, 124.976, 124.837, 126.189, 0, 239.723, 219.374, 160.109, 72.2837
3, 900.00000, 124.605, 124.496, 125.901, 0, 262.536, 238.964, 176.652, 77.5799
3, 1800.00000, 124.906, 124.789, 126.131, 0, 245.463, 223.366, 165.096, 72.5617
3, 2700.00000, 124.426, 124.307, 125.768, 0, 267.852, 244.403, 178.94, 80.5853
4, 0.00000, 124.546, 124.431, 125.885, 0, 262.84, 239.346, 173.836, 80.6467
4, 900.00000, 124.781, 124.653, 126.054, 0, 248.707, 226.632, 165.144, 75.6987
4, 1800.00000, 124.421, 124.273, 125.757, 0, 264.572, 242.178, 176.993, 79.5858
4, 2700.00000, 124.759, 124.616, 126.053, 0, 253.008, 231.674, 167.395, 77.9058
5, 0.00000, 124.479, 124.355, 125.795, 0, 267.654, 243.702, 180.948, 78.3073
5, 900.00000, 124.635, 124.504, 125.93, 0, 258.658, 235.752, 173.375, 77.172
5, 1800.00000, 124.513, 124.376, 125.875, 0, 264.518, 242.471, 173.668, 82.8585
5, 2700.00000, 124.451, 124.333, 125.81, 0, 271.805, 247.787, 180.98, 82.2934
6, 0.00000, 124.732, 124.602, 126.054, 0, 262.329, 239.662, 173.591, 80.585
6, 900.00000, 124.438, 124.29, 125.844, 0, 274.044, 250.495, 180.264, 85.3319
6, 1800.00000, 124.606, 124.427, 125.941, 0, 260.814, 238.812, 173.811, 79.1372
6, 2700.00000, 124.858, 124.682, 126.135, 0, 249.31, 227.266, 167.037, 74.4873
7, 0.00000, 124.428, 124.256, 125.799, 0, 271.936, 247.334, 183.747, 79.655
7, 900.00000, 124.381, 124.156, 125.785, 0, 275.19, 253.544, 183.523, 83.8667
7, 1800.00000, 124.807, 124.609, 126.074, 0, 254.891, 232.394, 174.239, 72.8198
7, 2700.00000, 124.815, 124.622, 126.108, 0, 256.766, 233.911, 173.78, 74.9934
8, 0.00000, 124.579, 124.372, 125.903, 0, 267.618, 244.34, 182.296, 77.1812
8, 900.00000, 124.925, 124.725, 126.19, 0, 252.059, 229.486, 171.642, 72.5668
8, 1800.00000, 124.871, 124.666, 126.129, 0, 249.847, 227.436, 170.81, 71.2807
8, 2700.00000, 123.856, 123.642, 125.225, 0, 263.596, 240.571, 176.689, 78.8328
9, 0.00000, 123.547, 123.322, 124.933, 0, 277.327, 254.479, 188.957, 80.3424
9, 900.00000, 123.71, 123.491, 125.057, 0, 266.648, 244.088, 181.748, 77.0134
9, 1800.00000, 124.381, 124.156, 125.722, 0, 272.125, 249.632, 187.156, 77.0979
9, 2700.00000, 124.751, 124.52, 125.986, 0, 254.337, 233.617, 177.306, 69.7839
10, 0.00000, 124.622, 124.425, 125.895, 0, 264.956, 242.062, 184.663, 72.4074
10, 900.00000, 124.497, 124.269, 125.806, 0, 266.994, 245.722, 183.827, 75.6458
10, 1800.00000, 124.625, 124.413, 125.969, 0, 262.998, 241.044, 176.557, 78.6352
10, 2700.00000, 126.092, 125.878, 127.504, 0, 283.42, 258.801, 191.867, 82.9452
11, 0.00000, 124.344, 124.132, 125.755, 0, 275.113, 251.987, 184.477, 82.4645
11, 900.00000, 124.718, 124.505, 125.993, 0, 255.717, 234.011, 174.983, 73.1197
11, 1800.00000, 122.238, 122.042, 123.629, 0, 281.896, 260.079, 193.759, 80.4324
11, 2700.00000, 122.327, 122.157, 123.746, 0, 283.804, 260.505, 192.059, 83.5117
12, 0.00000, 122.798, 122.602, 124.115, 0, 255.116, 234.835, 171.054, 76.7768
12, 900.00000, 122.083, 121.916, 123.569, 0, 291.115, 266.348, 195.144, 87.2816
12, 1800.00000, 122.245, 122.051, 123.67, 0, 281.108, 258.409, 189.952, 83.126
12, 2700.00000, 121.931, 121.773, 123.397, 0, 285.279, 260.914, 191.375, 85.3688
13, 0.00000, 122.07, 121.882, 123.494, 0, 280.584, 257.592, 190.023, 82.4718
13, 900.00000, 121.892, 121.706, 123.349, 0, 287.062, 263.44, 194.37, 84.4084
13, 1800.00000, 121.409, 121.213, 122.865, 0, 285.76, 263.417, 192.973, 84.8659
13, 2700.00000, 120.749, 120.567, 122.4, 0, 311.567, 285.795, 205.939, 96.6874
14, 0.00000, 121.056, 120.835, 122.623, 0, 294.721, 272.534, 195.855, 90.9888
14, 900.00000, 121.131, 120.917, 122.687, 0, 293.185, 271.076, 195.073, 90.2629
14, 1800.00000, 121.386, 121.194, 122.897, 0, 283.695, 260.661, 187.987, 87.5609
14, 2700.00000, 116.997, 116.859, 118.43, 0, 276.878, 255.007, 185.485, 83.9116
15, 0.00000, 123.963, 123.702, 125.398, 0, 289.765, 268.913, 198.296, 84.0183
15, 900.00000, 124.174, 123.937, 125.618, 0, 283.037, 261.339, 190.3, 84.975
15, 1800.00000, 123.942, 123.717, 125.411, 0, 292.696, 269.553, 198.375, 86.1352
15, 2700.00000, 124.206, 123.952, 125.639, 0, 274.888, 254.871, 182.734, 84.8947
16, 0.00000, 123.955, 123.719, 125.419, 0, 287.952, 265.836, 194.137, 85.9349
16, 900.00000, 123.89, 123.697, 125.388, 0, 294.951, 270.058, 198.44, 87.7919
16, 1800.00000, 123.871, 123.699, 125.355, 0, 297.357, 270.96, 201.581, 86.6617
16, 2700.00000, 124.073, 123.872, 125.554, 0, 288.389, 264.495, 192.076, 87.8347
17, 0.00000, 123.934, 123.743, 125.397, 0, 291.506, 266.315, 197.15, 85.5805
17, 900.00000, 124.027, 123.844, 125.476, 0, 286.943, 263.314, 191.729, 86.7932
17, 1800.00000, 125.556, 125.358, 127.028, 0, 297.049, 273.531, 197.384, 91.1466
17, 2700.00000, 125.564, 125.361, 126.988, 0, 295.788, 273.904, 199.723, 88.0922
18, 0.00000, 125.553, 125.348, 127.058, 0, 299.597, 278.474, 195.778, 95.9546
18, 900.00000, 124.907, 124.717, 126.535, 0, 325.654, 302.674, 213.004, 104.165
18, 1800.00000, 125.051, 124.841, 126.572, 0, 313.077, 292.041, 208.946, 96.3489
18, 2700.00000, 129.159, 128.925, 130.677, 0, 327.613, 304.796, 219.999, 99.1429
19, 0.00000, 128.835, 128.646, 130.443, 0, 344.274, 317.105, 230.211, 104.209
19, 900.00000, 129.029, 128.813, 130.583, 0, 333.748, 309.821, 223.609, 101.303
