hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 129.995, 129.547, 130.985, 0, 250.081, 250.192, 181.69, 69.0235
0, 1800.00000, 130.08, 129.643, 131.062, 0, 251.349, 251.458, 183.653, 68.3243
0, 2700.00000, 123.74, 123.386, 124.765, 0, 252.006, 252.139, 185.276, 67.4526
1, 0.00000, 123.658, 123.306, 124.714, 0, 252.152, 252.284, 182.731, 70.1421
1, 900.00000, 123.699, 123.352, 124.751, 0, 251.82, 251.951, 182.653, 69.883
1, 1800.00000, 119.135, 118.861, 120.135, 0, 249.816, 249.205, 185.287, 65.0383
1, 2700.00000, 119.138, 118.861, 120.139, 0, 246.679, 246.066, 181.798, 65.376
2, 0.00000, 119.092, 118.815, 120.103, 0, 248.179, 247.563, 182.924, 65.7651
2, 900.00000, 119.215, 118.938, 120.216, 0, 243.533, 242.928, 179.008, 65.0208
2, 1800.00000, 119.2, 118.917, 120.206, 0, 241.113, 240.504, 176.181, 65.4267
2, 2700.00000, 119.614, 119.337, 120.603, 0, 238.371, 237.781, 174.747, 64.1054
3, 0.00000, 125.64, 125.297, 126.62, 0, 239.219, 239.329, 174.12, 65.7211
3, 900.00000, 125.611, 125.261, 126.596, 0, 235.575, 235.684, 170.268, 65.9279
3, 1800.00000, 125.648, 125.305, 126.625, 0, 238.428, 238.537, 173.626, 65.4241
3, 2700.00000, 125.391, 125.033, 126.411, 0, 245.957, 246.076, 178.441, 68.1869
4, 0.00000, 125.478, 125.123, 126.477, 0, 242.631, 242.747, 176.7, 66.5869
4, 900.00000, 125.572, 125.219, 126.562, 0, 238.799, 238.912, 173.789, 65.6556
4, 1800.00000, 125.307, 124.932, 126.342, 0, 249.71, 249.837, 181.843, 68.5793
4, 2700.00000, 131.404, 130.982, 132.295, 0, 232.76, 232.847, 171.488, 61.8108
5, 0.00000, 131.367, 130.933, 132.284, 0, 229.108, 229.198, 166.012, 63.6414
5, 900.00000, 131.324, 130.896, 132.239, 0, 236.011, 236.102, 172.821, 63.7444
5, 1800.00000, 135.029, 134.579, 135.886, 0, 239.069, 238.272, 177.109, 62.2464
5, 2700.00000, 135.191, 134.736, 136.018, 0, 226.86, 226.097, 167.295, 59.8316
6, 0.00000, 135.478, 135.026, 136.252, 0, 211.765, 211.06, 156.336, 55.6692
6, 900.00000, 135.249, 134.762, 136.068, 0, 222.415, 221.615, 164.445, 58.2475
6, 1800.00000, 125.874, 125.468, 126.818, 0, 209.769, 209.881, 150.798, 59.6027
6, 2700.00000, 126.003, 125.597, 126.927, 0, 206.547, 206.656, 149.372, 57.7992
7, 0.00000, 125.932, 125.501, 126.862, 0, 201.641, 201.755, 145.509, 56.7815
7, 900.00000, 126.012, 125.565, 126.891, 0, 193.635, 193.748, 141.554, 52.705
7, 1800.00000, 126.296, 125.862, 127.134, 0, 181.106, 181.207, 132.587, 49.0961
7, 2700.00000, 126.294, 125.861, 127.098, 0, 183.419, 183.521, 137.926, 46.077
8, 0.00000, 126.254, 125.804, 127.049, 0, 179.118, 179.222, 134.506, 45.1917
8, 900.00000, 126.422, 125.982, 127.198, 0, 175.563, 175.662, 133.002, 43.1304
8, 1800.00000, 126.201, 125.758, 127.026, 0, 189.062, 189.17, 142.9, 46.7886
8, 2700.00000, 126.053, 125.588, 126.889, 0, 192.439, 192.556, 146.258, 46.8455
9, 0.00000, 126.037, 125.563, 126.853, 0, 183.117, 183.23, 138.503, 45.2473
9, 900.00000, 125.869, 125.404, 126.719, 0, 200.079, 200.203, 152.681, 48.091
9, 1800.00000, 126.02, 125.559, 126.809, 0, 188.771, 188.885, 146.569, 42.8507
9, 2700.00000, 126.257, 125.808, 127.024, 0, 178.945, 179.049, 138.01, 41.535
10, 0.00000, 126.347, 125.906, 127.084, 0, 171.2, 171.297, 132.673, 39.0938
10, 900.00000, 126.119, 125.669, 126.869, 0, 183.751, 183.858, 144.234, 40.1323
10, 1800.00000, 126.198, 125.753, 126.915, 0, 182.18, 182.285, 145.393, 37.3948
10, 2700.00000, 125.887, 125.433, 126.683, 0, 197.143, 197.26, 154.913, 42.9154
11, 0.00000, 125.873, 125.416, 126.66, 0, 201.106, 201.227, 159.341, 42.4611
11, 900.00000, 126.194, 125.751, 126.913, 0, 182.832, 182.937, 145.862, 37.5764
11, 1800.00000, 125.787, 125.344, 126.588, 0, 202.532, 202.65, 158.768, 44.4434
11, 2700.00000, 126.125, 125.691, 126.85, 0, 181.152, 181.254, 142.84, 38.8956
12, 0.00000, 126.145, 125.718, 126.875, 0, 187.034, 187.138, 147.942, 39.6872
12, 900.00000, 125.851, 125.402, 126.624, 0, 193.829, 193.944, 152.434, 42.0481
12, 1800.00000, 125.84, 125.388, 126.63, 0, 197.423, 197.541, 154.343, 43.7424
12, 2700.00000, 125.682, 125.242, 126.472, 0, 210.168, 210.292, 167.715, 43.164
13, 0.00000, 125.839, 125.384, 126.607, 0, 201.736, 201.858, 161.203, 41.2234
13, 900.00000, 125.674, 125.213, 126.468, 0, 209.076, 209.205, 166.838, 42.9667
13, 1800.00000, 125.731, 125.27, 126.516, 0, 203.082, 203.206, 161.254, 42.53
13, 2700.00000, 125.042, 124.547, 125.945, 0, 238.168, 238.331, 188.979, 50.0963
14, 0.00000, 125.01, 124.52, 125.927, 0, 247.788, 247.956, 197.388, 51.3413
14, 900.00000, 125.105, 124.623, 126.018, 0, 243.811, 243.974, 193.583, 51.146
14, 1800.00000, 125.45, 124.98, 126.292, 0, 223.722, 223.864, 178.606, 45.9289
14, 2700.00000, 125.69, 125.229, 126.482, 0, 206.653, 206.781, 164.735, 42.6429
15, 0.00000, 125.68, 125.201, 126.49, 0, 203.429, 203.559, 160.802, 43.3632
15, 900.00000, 125.824, 125.357, 126.6, 0, 200.072, 200.196, 160.043, 40.7419
15, 1800.00000, 125.712, 125.24, 126.524, 0, 202.359, 202.486, 159.204, 43.8791
15, 2700.00000, 125.667, 125.203, 126.471, 0, 208.911, 209.041, 166.112, 43.5355
16, 0.00000, 125.508, 125.039, 126.351, 0, 216.951, 217.088, 171.413, 46.3176
16, 900.00000, 125.598, 125.138, 126.441, 0, 211.14, 211.27, 165.563, 46.33
16, 1800.00000, 125.624, 125.169, 126.442, 0, 209.518, 209.646, 165.543, 44.71
16, 2700.00000, 125.738, 125.283, 126.515, 0, 206.047, 206.172, 165.225, 41.5371
17, 0.00000, 125.632, 125.173, 126.455, 0, 208.12, 208.248, 163.463, 45.3842
17, 900.00000, 125.675, 125.245, 126.431, 0, 207.025, 207.144, 166.04, 41.6544
17, 1800.00000, 125.701, 125.28, 126.466, 0, 204.733, 204.847, 161.454, 43.9063
17, 2700.00000, 125.65, 125.242, 126.432, 0, 209.304, 209.419, 163.906, 46.0221
18, 0.00000, 125.651, 125.252, 126.4, 0, 212.131, 212.244, 168.495, 44.2437
18, 900.00000, 125.076, 124.675, 125.9, 0, 239.688, 239.82, 190.125, 50.2666
18, 1800.00000, 125.041, 124.642, 125.909, 0, 242.11, 242.244, 188.409, 54.4021
18, 2700.00000, 125.165, 124.765, 125.992, 0, 228.05, 228.176, 177.55, 51.1541
19, 0.00000, 124.848, 124.445, 125.725, 0, 246.913, 247.052, 192.826, 54.8145
19, 900.00000, 124.856, 124.464, 125.756, 0, 251.256, 251.394, 194.685, 57.2942
19, 1800.00000, 118.718, 118.42, 119.621, 0, 244.113, 243.459, 188.619, 56.0064
19, 2700.00000, 118.287, 117.988, 119.28, 0, 272.721, 271.985, 211.314, 62.0253
20, 0.00000, 118.472, 118.172, 119.403, 0, 262.386, 261.678, 205.235, 57.7211
20, 900.00000, 117.83, 117.53, 118.933, 0, 306.202, 305.374, 236.937, 70.0053
20, 1800.00000, 118.247, 117.947, 119.243, 0, 280.846, 280.084, 218.733, 62.7366
20, 2700.00000, 115.609, 115.336, 116.643, 0, 272.351, 271.662, 207.671, 65.3198
21, 0.00000, 115.382, 115.09, 116.448, 0, 283.533, 282.768, 216.76, 67.459
21, 900.00000, 115.745, 115.462, 116.739, 0, 263.104, 262.415, 202.084, 61.6437
21, 1800.00000, 124.535, 124.118, 125.568, 0, 273.614, 273.777, 207.667, 66.8024
21, 2700.00000, 124.557, 124.148, 125.624, 0, 271.916, 272.074, 203.3, 69.4673
22, 0.00000, 124.885, 124.481, 125.881, 0, 254.039, 254.183, 190.214, 64.5869
22, 900.00000, 124.854, 124.446, 125.845, 0, 252.896, 253.04, 189.114, 64.5326
22, 1800.00000, 124.834, 124.429, 125.831, 0, 253.153, 253.297, 188.761, 65.1411
22, 2700.00000, 127.635, 127.201, 128.595, 0, 259.302, 259.432, 196.143, 63.8769
23, 0.00000, 127.585, 127.139, 128.592, 0, 260.218, 260.356, 194.202, 66.7757
23, 900.00000, 127.791, 127.358, 128.785, 0, 252.445, 252.572, 186.674, 66.4772
23, 1800.00000, 129.697, 129.227, 130.711, 0, 264.946, 265.074, 195.931, 69.7301
23, 2700.00000, 129.986, 129.524, 130.957, 0, 246.065, 246.178, 180.366, 66.3486
24, 0.00000, 129.87, 129.405, 130.863, 0, 253.724, 253.843, 186.46, 67.9452
24, 900.00000, 129.996, 129.547, 130.986, 0, 250.075, 250.187, 181.686, 69.0219
