hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 125.277, 126.441, 127.131, 0, 146.705, 100.889, 93.86, 49.7239
0, 1800.00000, 125.463, 126.587, 127.288, 0, 143.321, 98.9382, 91.2893, 48.6929
0, 2700.00000, 130.653, 131.666, 132.302, 0, 133.088, 90.6509, 84.866, 45.5812
1, 0.00000, 130.345, 131.437, 132.086, 0, 140.942, 96.1625, 89.9357, 48.1799
1, 900.00000, 130.402, 131.475, 132.143, 0, 139.952, 95.905, 88.9401, 47.9097
1, 1800.00000, 124.648, 125.767, 126.382, 0, 134.823, 91.5069, 85.5865, 46.5732
1, 2700.00000, 124.618, 125.687, 126.326, 0, 134.907, 93.0405, 86.4158, 45.5631
2, 0.00000, 124.547, 125.63, 126.286, 0, 136.447, 94.1525, 87.1394, 46.2326
2, 900.00000, 124.678, 125.752, 126.389, 0, 134.074, 92.0479, 85.52, 45.6625
2, 1800.00000, 124.494, 125.559, 126.267, 0, 138.707, 96.8823, 88.332, 46.7461
2, 2700.00000, 124.709, 125.759, 126.436, 0, 133.955, 92.7805, 84.8706, 45.6931
3, 0.00000, 125.003, 126.02, 126.615, 0, 127.549, 87.67, 81.8972, 43.0676
3, 900.00000, 124.672, 125.713, 126.418, 0, 136.218, 95.5122, 86.5458, 45.9183
3, 1800.00000, 125, 125.982, 126.638, 0, 127.543, 88.7817, 81.0819, 43.1737
3, 2700.00000, 124.566, 125.628, 126.33, 0, 137.137, 95.589, 87.0637, 46.4614
4, 0.00000, 124.679, 125.729, 126.41, 0, 134.731, 93.6111, 85.6507, 45.6734
4, 900.00000, 124.868, 125.888, 126.517, 0, 129.983, 89.8236, 83.4297, 43.729
4, 1800.00000, 124.613, 125.647, 126.336, 0, 134.743, 93.6999, 86.1578, 45.3253
4, 2700.00000, 124.978, 125.956, 126.614, 0, 127.111, 88.1004, 80.8898, 43.1037
5, 0.00000, 124.687, 125.692, 126.422, 0, 134.238, 94.1898, 85.1145, 45.338
5, 900.00000, 124.899, 125.851, 126.554, 0, 128.513, 90.2329, 81.7841, 43.181
5, 1800.00000, 124.791, 125.82, 126.489, 0, 130.854, 90.2316, 82.8008, 44.8409
5, 2700.00000, 124.76, 125.753, 126.48, 0, 132.426, 92.8504, 83.6359, 44.9648
6, 0.00000, 125.055, 125.97, 126.699, 0, 126.26, 89.1568, 79.578, 42.7744
6, 900.00000, 124.781, 125.738, 126.505, 0, 131.94, 92.9421, 83.2671, 44.6988
6, 1800.00000, 124.818, 125.795, 126.496, 0, 130.632, 90.6156, 83.6763, 43.9174
6, 2700.00000, 125.009, 125.913, 126.632, 0, 126.781, 89.0805, 81.5638, 41.9944
7, 0.00000, 124.759, 125.671, 126.486, 0, 131.636, 93.1427, 83.5826, 44.1203
7, 900.00000, 124.835, 125.719, 126.512, 0, 128.809, 90.7926, 82.1614, 43.0253
7, 1800.00000, 125.259, 126.002, 126.798, 0, 118.812, 85.446, 76.3694, 38.7577
7, 2700.00000, 125.364, 126.073, 126.887, 0, 116.11, 83.8002, 74.1402, 38.1267
8, 0.00000, 125.252, 125.959, 126.801, 0, 117.434, 84.8149, 74.7026, 38.7407
8, 900.00000, 125.479, 126.175, 126.997, 0, 113.274, 81.2656, 71.5641, 37.8629
8, 1800.00000, 125.313, 126.041, 126.852, 0, 116.919, 83.8337, 74.7407, 38.4948
8, 2700.00000, 124.414, 125.167, 126.001, 0, 120.064, 85.974, 76.7918, 39.5408
9, 0.00000, 124.282, 125.035, 125.883, 0, 121.077, 86.8286, 77.3965, 39.8637
9, 900.00000, 124.372, 125.111, 125.952, 0, 119.014, 85.3701, 75.993, 39.2379
9, 1800.00000, 125.171, 125.884, 126.742, 0, 116.948, 83.8982, 73.9572, 39.0436
9, 2700.00000, 125.427, 126.103, 126.918, 0, 111.736, 80.1237, 71.0693, 37.0267
10, 0.00000, 125.337, 126.029, 126.901, 0, 114.572, 82.6379, 71.5764, 38.7532
10, 900.00000, 125.346, 126.03, 126.857, 0, 112.305, 80.4096, 71.0063, 37.5446
10, 1800.00000, 125.512, 126.187, 127.006, 0, 108.486, 76.9753, 67.6619, 37.1094
10, 2700.00000, 126.959, 127.695, 128.606, 0, 119.163, 84.8851, 73.4752, 41.268
11, 0.00000, 125.201, 125.946, 126.811, 0, 115.86, 81.9102, 71.6837, 40.1252
11, 900.00000, 125.58, 126.23, 127.032, 0, 106.487, 75.7641, 66.9192, 36.0158
11, 1800.00000, 123.085, 123.868, 124.744, 0, 120.19, 86.105, 74.8268, 41.0067
11, 2700.00000, 123.175, 123.945, 124.821, 0, 119.55, 86.0312, 74.349, 40.7435
12, 0.00000, 123.638, 124.334, 125.104, 0, 107.159, 76.0195, 67.3578, 36.3072
12, 900.00000, 123.106, 123.871, 124.734, 0, 118.701, 85.0341, 74.333, 40.1908
12, 1800.00000, 123.077, 123.847, 124.705, 0, 120.349, 86.4502, 75.9149, 40.2981
12, 2700.00000, 122.787, 123.608, 124.455, 0, 121.585, 86.496, 76.1436, 41.3389
13, 0.00000, 122.991, 123.715, 124.607, 0, 116.728, 84.3079, 72.8316, 39.5326
13, 900.00000, 122.82, 123.588, 124.474, 0, 120.097, 86.2101, 75.1801, 40.6387
13, 1800.00000, 122.332, 123.135, 123.979, 0, 119.751, 84.9549, 75.1045, 40.7044
13, 2700.00000, 121.77, 122.703, 123.585, 0, 130.782, 91.4381, 81.7154, 45.0804
14, 0.00000, 122.018, 122.906, 123.771, 0, 125.017, 87.0972, 77.7813, 43.4075
14, 900.00000, 121.99, 122.901, 123.788, 0, 127.02, 88.5752, 78.3838, 44.5179
14, 1800.00000, 122.26, 123.128, 123.958, 0, 121.215, 84.2714, 75.3985, 42.1526
14, 2700.00000, 117.781, 118.664, 119.412, 0, 119.387, 83.6456, 75.4163, 40.6251
15, 0.00000, 124.828, 125.648, 126.524, 0, 123.57, 86.8282, 77.0387, 42.5526
15, 900.00000, 125.033, 125.811, 126.696, 0, 119.683, 84.5037, 74.0836, 41.4597
15, 1800.00000, 124.707, 125.555, 126.455, 0, 127.846, 90.445, 79.748, 43.8219
15, 2700.00000, 124.999, 125.837, 126.631, 0, 119.419, 82.4477, 74.74, 41.3944
16, 0.00000, 124.788, 125.618, 126.486, 0, 124.673, 87.8673, 78.1293, 42.5819
16, 900.00000, 124.649, 125.518, 126.418, 0, 129.579, 91.7881, 80.8949, 44.3432
16, 1800.00000, 124.737, 125.537, 126.465, 0, 126.948, 91.42, 79.3768, 42.9443
16, 2700.00000, 125, 125.768, 126.653, 0, 120.442, 85.8787, 75.052, 41.1434
17, 0.00000, 124.788, 125.595, 126.481, 0, 125.165, 89.2937, 78.6015, 42.3245
17, 900.00000, 125.051, 125.825, 126.642, 0, 117.53, 83.2765, 73.6188, 40.0294
17, 1800.00000, 126.569, 127.36, 128.17, 0, 121.773, 86.594, 76.7766, 41.0331
17, 2700.00000, 126.495, 127.334, 128.129, 0, 124.182, 87.8183, 77.9947, 42.1998
18, 0.00000, 126.473, 127.372, 128.13, 0, 125.781, 87.7341, 78.6516, 43.3551
18, 900.00000, 125.998, 127.013, 127.767, 0, 134.943, 93.2986, 84.5913, 46.6564
18, 1800.00000, 125.96, 127.017, 127.705, 0, 136.072, 93.1359, 86.3897, 46.6839
18, 2700.00000, 130.172, 131.198, 131.931, 0, 138.591, 95.0309, 87.0661, 48.0457
19, 0.00000, 129.935, 130.965, 131.769, 0, 143.967, 100.25, 90.2942, 49.4929
19, 900.00000, 129.964, 131.056, 131.802, 0, 144.354, 98.9428, 90.4213, 50.2356
19, 1800.00000, 129.458, 130.553, 131.272, 0, 145.245, 99.9298, 92.2735, 49.5921
19, 2700.00000, 129.26, 130.464, 131.164, 0, 149.177, 100.279, 93.904, 52.3634
20, 0.00000, 129.416, 130.56, 131.311, 0, 145.854, 98.8691, 90.5039, 51.6999
20, 900.00000, 123.5, 124.79, 125.575, 0, 154.159, 104.671, 95.781, 54.5577
20, 1800.00000, 123.701, 124.958, 125.702, 0, 150.857, 102.448, 94.1927, 53.0774
20, 2700.00000, 123.309, 124.592, 125.329, 0, 154.67, 105.53, 97.7358, 53.5153
21, 0.00000, 123.226, 124.56, 125.266, 0, 154.654, 103.336, 97.2068, 54.6511
21, 900.00000, 123.461, 124.664, 125.458, 0, 150.697, 103.75, 94.4092, 52.3225
21, 1800.00000, 119.665, 120.88, 121.64, 0, 149.786, 103.769, 94.5582, 51.2572
21, 2700.00000, 119.64, 120.836, 121.591, 0, 150.576, 105.344, 96.1574, 50.4646
22, 0.00000, 119.888, 121.034, 121.793, 0, 145.467, 101.828, 92.2104, 49.1904
22, 900.00000, 119.82, 120.999, 121.743, 0, 146.593, 101.838, 92.6767, 49.989
22, 1800.00000, 119.683, 120.896, 121.669, 0, 150.512, 104.775, 94.6393, 51.5824
22, 2700.00000, 121.464, 122.661, 123.383, 0, 142.143, 96.4817, 88.4068, 50.2526
23, 0.00000, 121.205, 122.434, 123.219, 0, 149.202, 102.459, 92.9271, 52.2632
23, 900.00000, 121.544, 122.724, 123.419, 0, 141.475, 96.3362, 89.1542, 49.1708
23, 1800.00000, 125.226, 126.383, 127.131, 0, 145.199, 99.1287, 91.0296, 50.647
23, 2700.00000, 125.356, 126.45, 127.213, 0, 142.854, 98.9212, 90.1001, 48.9942
24, 0.00000, 125.215, 126.335, 127.135, 0, 146.643, 101.891, 92.0476, 50.4722
24, 900.00000, 125.277, 126.441, 127.131, 0, 146.704, 100.888, 93.8591, 49.7238
