hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 129.854, 129.205, 131.484, 0, 275.046, 288.603, 156.898, 126.19
0, 1800.00000, 130.108, 129.478, 131.659, 0, 264.024, 276.968, 152.198, 119.506
0, 2700.00000, 122.743, 122.189, 124.35, 0, 256.806, 270.814, 145.785, 119.377
1, 0.00000, 122.539, 122.011, 124.154, 0, 265.287, 277.24, 153.943, 118.559
1, 900.00000, 122.608, 122.093, 124.224, 0, 263.045, 274.457, 151.505, 118.432
1, 1800.00000, 117.497, 117.065, 119.015, 0, 249.748, 260.027, 145.847, 110.338
1, 2700.00000, 117.427, 116.987, 118.951, 0, 252.17, 262.677, 147.521, 111.222
2, 0.00000, 117.36, 116.932, 118.911, 0, 254.942, 264.347, 148.485, 112.43
2, 900.00000, 117.533, 117.107, 119.025, 0, 247.51, 256.997, 145.777, 107.727
2, 1800.00000, 117.427, 117.001, 118.924, 0, 251.469, 260.388, 149.506, 107.669
2, 2700.00000, 117.917, 117.499, 119.401, 0, 247.803, 256.478, 146.545, 106.798
3, 0.00000, 125.055, 124.557, 126.513, 0, 235.414, 245.963, 134.017, 107.684
3, 900.00000, 124.847, 124.352, 126.335, 0, 244.477, 254.015, 141.241, 108.995
3, 1800.00000, 125.021, 124.524, 126.483, 0, 238.194, 248.64, 136.652, 107.783
3, 2700.00000, 124.618, 124.107, 126.168, 0, 254.176, 264.256, 146.575, 113.701
4, 0.00000, 124.744, 124.236, 126.28, 0, 248.555, 258.714, 141.849, 112.826
4, 900.00000, 124.9, 124.402, 126.431, 0, 241.07, 250.717, 134.515, 112.359
4, 1800.00000, 124.555, 124.024, 126.146, 0, 255.845, 266.202, 145.547, 116.574
4, 2700.00000, 131.774, 131.211, 133.182, 0, 237.267, 246.348, 135.411, 107.26
5, 0.00000, 131.558, 130.992, 132.999, 0, 247.148, 255.262, 143.121, 108.937
5, 900.00000, 131.638, 131.061, 133.072, 0, 244.423, 254.019, 140.689, 109.449
5, 1800.00000, 136.095, 135.514, 137.504, 0, 252.519, 259.568, 146.741, 110.315
5, 2700.00000, 136.142, 135.562, 137.527, 0, 250.435, 257.006, 146.375, 108.332
6, 0.00000, 136.467, 135.888, 137.749, 0, 235.165, 242.164, 139.402, 100.212
6, 900.00000, 136.205, 135.578, 137.563, 0, 246.135, 253.976, 145.156, 105.982
6, 1800.00000, 124.913, 124.389, 126.409, 0, 237.194, 244.712, 135.389, 106.501
6, 2700.00000, 125.161, 124.637, 126.588, 0, 225.807, 233.64, 129.731, 100.919
7, 0.00000, 124.828, 124.286, 126.376, 0, 240.436, 247.546, 135.971, 108.991
7, 900.00000, 124.885, 124.309, 126.35, 0, 234.778, 243.185, 136.789, 103.222
7, 1800.00000, 125.261, 124.747, 126.669, 0, 218.444, 223.065, 124.624, 96.9248
7, 2700.00000, 125.34, 124.829, 126.715, 0, 214.256, 218.69, 123.066, 94.1805
8, 0.00000, 125.124, 124.59, 126.521, 0, 223.488, 228.332, 130.831, 95.9103
8, 900.00000, 125.465, 124.976, 126.779, 0, 208.094, 210.453, 122.521, 87.4654
8, 1800.00000, 125.368, 124.861, 126.707, 0, 209.642, 213.166, 122.585, 89.5793
8, 2700.00000, 125.144, 124.599, 126.528, 0, 217.399, 222.041, 127.629, 92.9398
9, 0.00000, 124.9, 124.389, 126.292, 0, 225.812, 226.793, 135.302, 91.8065
9, 900.00000, 124.946, 124.422, 126.342, 0, 224.987, 227.873, 134.311, 92.9492
