hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 124.287, 124.466, 125.568, 0, 284.036, 231.041, 205.281, 69.8122
0, 1800.00000, 124.525, 124.719, 125.789, 0, 273.993, 220.454, 196.378, 69.0378
0, 2700.00000, 124.894, 125.027, 126.119, 0, 260.367, 213.184, 185.279, 66.0551
1, 0.00000, 124.74, 124.922, 125.996, 0, 265.845, 214.717, 187.579, 69.1244
1, 900.00000, 124.8, 124.986, 126.058, 0, 264.438, 213.477, 185.867, 69.3402
1, 1800.00000, 124.859, 125.011, 126.083, 0, 256.346, 208.842, 180.247, 66.9006
1, 2700.00000, 124.746, 124.922, 125.971, 0, 262.591, 212.614, 185.873, 67.7236
2, 0.00000, 124.642, 124.836, 125.884, 0, 268.292, 216.741, 190.846, 68.5504
2, 900.00000, 124.849, 125.023, 126.071, 0, 257.631, 207.733, 181.922, 66.9268
2, 1800.00000, 124.678, 124.906, 125.914, 0, 267.593, 212.48, 190.956, 68.6265
2, 2700.00000, 124.832, 125.029, 126.046, 0, 258.578, 207.074, 183.465, 66.7459
3, 0.00000, 125.167, 125.327, 126.34, 0, 241.872, 194.687, 169.554, 63.8475
3, 900.00000, 124.914, 125.151, 126.109, 0, 256.703, 202.451, 182.928, 66.3421
3, 1800.00000, 125.112, 125.302, 126.294, 0, 246.486, 196.81, 173.442, 64.8319
3, 2700.00000, 124.71, 124.934, 125.95, 0, 263.999, 210.174, 187.291, 68.4158
4, 0.00000, 124.827, 125.033, 126.044, 0, 258.805, 206.656, 183.904, 66.7182
4, 900.00000, 124.975, 125.139, 126.175, 0, 250.644, 202.249, 177.588, 64.6293
4, 1800.00000, 124.619, 124.806, 125.884, 0, 266.85, 214.502, 189.97, 68.2703
4, 2700.00000, 124.931, 125.099, 126.107, 0, 250.322, 200.999, 179.619, 62.9897
5, 0.00000, 124.712, 124.92, 125.932, 0, 260.659, 206.771, 187.035, 66.1481
5, 900.00000, 124.789, 124.981, 125.997, 0, 257.893, 205.908, 184.649, 65.4416
5, 1800.00000, 124.611, 124.786, 125.82, 0, 257.257, 207.349, 183.942, 65.0905
