hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 122.024, 121.664, 123.091, 0, 252.674, 252.821, 183.437, 69.9992
0, 1800.00000, 122.11, 121.757, 123.167, 0, 253.946, 254.092, 185.415, 69.2892
0, 2700.00000, 124.641, 124.276, 125.656, 0, 251.684, 251.814, 185.053, 67.3373
1, 0.00000, 124.556, 124.194, 125.603, 0, 251.824, 251.953, 182.51, 70.0198
1, 900.00000, 124.596, 124.239, 125.639, 0, 251.496, 251.623, 182.433, 69.7622
1, 1800.00000, 126.436, 126.069, 127.434, 0, 251.073, 251.19, 184.342, 67.3903
1, 2700.00000, 126.437, 126.066, 127.434, 0, 247.909, 248.026, 180.863, 67.6918
2, 0.00000, 126.388, 126.016, 127.396, 0, 249.526, 249.645, 182.044, 68.1444
2, 900.00000, 126.519, 126.148, 127.514, 0, 244.555, 244.67, 177.95, 67.2476
2, 1800.00000, 126.5, 126.122, 127.501, 0, 242.163, 242.279, 175.157, 67.6497
2, 2700.00000, 126.962, 126.591, 127.939, 0, 238.39, 238.498, 173.036, 65.971
3, 0.00000, 127.076, 126.72, 128.044, 0, 238.785, 238.889, 173.825, 65.5616
3, 900.00000, 127.047, 126.685, 128.02, 0, 235.148, 235.252, 169.981, 65.7685
3, 1800.00000, 125.817, 125.473, 126.793, 0, 238.376, 238.484, 173.59, 65.4046
3, 2700.00000, 125.561, 125.201, 126.579, 0, 245.905, 246.023, 178.406, 68.1676
4, 0.00000, 125.647, 125.291, 126.645, 0, 242.579, 242.694, 176.665, 66.568
4, 900.00000, 125.741, 125.387, 126.729, 0, 238.745, 238.857, 173.753, 65.636
4, 1800.00000, 125.477, 125.1, 126.51, 0, 249.656, 249.782, 181.807, 68.5595
4, 2700.00000, 125.227, 124.872, 126.179, 0, 234.353, 234.467, 172.577, 62.4141
5, 0.00000, 125.186, 124.819, 126.166, 0, 230.687, 230.803, 167.071, 64.2615
5, 900.00000, 125.142, 124.781, 126.12, 0, 237.65, 237.768, 173.933, 64.3739
5, 1800.00000, 124.587, 124.234, 125.562, 0, 238.349, 238.468, 175.23, 63.7822
5, 2700.00000, 124.758, 124.402, 125.7, 0, 225.862, 225.974, 165.332, 61.1535
6, 0.00000, 125.073, 124.72, 125.954, 0, 210.285, 210.387, 154.179, 56.668
6, 900.00000, 124.819, 124.438, 125.754, 0, 221.308, 221.425, 162.437, 59.5173
6, 1800.00000, 124.948, 124.55, 125.898, 0, 210.032, 210.148, 150.974, 59.701
6, 2700.00000, 125.255, 124.979, 126.184, 0, 171.999, 172.017, 115.289, 57.2762
7, 0.00000, 125.185, 124.884, 126.12, 0, 167.092, 167.109, 111.443, 56.2408
7, 900.00000, 125.264, 124.948, 126.149, 0, 159.13, 159.144, 107.527, 52.1743
7, 1800.00000, 126.961, 126.768, 127.798, 0, 114.829, 114.805, 69.3809, 48.0351
7, 2700.00000, 126.958, 126.766, 127.76, 0, 117.071, 117.048, 74.2422, 45.0473
8, 0.00000, 126.919, 126.71, 127.713, 0, 112.91, 112.884, 71.1088, 44.1549
8, 900.00000, 127.083, 126.884, 127.858, 0, 109.542, 109.517, 69.7786, 42.1227
8, 1800.00000, 126.866, 126.664, 127.69, 0, 122.494, 122.468, 78.8066, 45.7217
