hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 124.54, 124.105, 125.077, 0, 296.926, 297.111, 293.071, 5.59219
0, 1800.00000, 124.842, 124.414, 125.367, 0, 279.057, 279.224, 274.934, 5.68767
0, 2700.00000, 125.452, 125.037, 125.959, 0, 271.656, 271.809, 267.354, 5.74653
1, 0.00000, 125.286, 124.876, 125.8, 0, 275.517, 275.672, 271.341, 5.66044
1, 900.00000, 125.393, 124.988, 125.9, 0, 268.173, 268.32, 264.249, 5.35755
1, 1800.00000, 125.027, 124.626, 125.519, 0, 266.825, 266.973, 263.133, 5.09595
1, 2700.00000, 124.937, 124.528, 125.429, 0, 271.142, 271.296, 267.316, 5.25839
2, 0.00000, 124.89, 124.48, 125.395, 0, 270.203, 270.358, 265.955, 5.6878
2, 900.00000, 125.041, 124.635, 125.534, 0, 266.642, 266.792, 262.621, 5.41376
2, 1800.00000, 124.942, 124.529, 125.442, 0, 267.396, 267.549, 263.5, 5.3264
2, 2700.00000, 124.939, 124.537, 125.43, 0, 257.598, 257.742, 253.427, 5.50194
3, 0.00000, 125.199, 124.818, 125.671, 0, 250.697, 250.829, 247.041, 4.9036
3, 900.00000, 125.048, 124.658, 125.537, 0, 250.621, 250.756, 246.902, 5.00992
3, 1800.00000, 125.285, 124.903, 125.762, 0, 238.484, 238.608, 234.432, 5.22674
3, 2700.00000, 124.854, 124.451, 125.357, 0, 258.431, 258.576, 254.423, 5.37634
4, 0.00000, 124.978, 124.58, 125.476, 0, 252.141, 252.281, 248.026, 5.42696
4, 900.00000, 125.042, 124.649, 125.536, 0, 256.127, 256.266, 251.949, 5.49247
4, 1800.00000, 124.73, 124.311, 125.242, 0, 268.484, 268.642, 264.658, 5.30562
4, 2700.00000, 124.795, 124.393, 125.288, 0, 251.647, 251.788, 246.607, 6.30855
5, 0.00000, 124.628, 124.217, 125.138, 0, 254.411, 254.559, 249.059, 6.67361
5, 900.00000, 124.733, 124.324, 125.243, 0, 249.888, 250.032, 243.412, 7.73431
5, 1800.00000, 123.982, 123.575, 124.496, 0, 259.453, 259.608, 252.872, 7.90654
5, 2700.00000, 124.029, 123.621, 124.542, 0, 255.418, 255.571, 248.971, 7.75282
6, 0.00000, 124.378, 123.972, 124.871, 0, 238.511, 238.65, 231.817, 7.85524
6, 900.00000, 124.068, 123.634, 124.586, 0, 252.825, 252.986, 247.214, 6.96528
6, 1800.00000, 124.017, 123.574, 124.537, 0, 263.598, 263.77, 258.87, 6.1938
6, 2700.00000, 123.826, 123.387, 124.337, 0, 250.394, 250.558, 246.174, 5.61073
7, 0.00000, 123.491, 123.026, 124.046, 0, 265.534, 265.721, 259.718, 7.36393
7, 900.00000, 123.303, 122.814, 123.853, 0, 291.599, 291.817, 284.947, 8.34958
7, 1800.00000, 123.977, 123.507, 124.54, 0, 264.258, 264.441, 253.308, 12.3548
7, 2700.00000, 124.027, 123.556, 124.612, 0, 263.586, 263.768, 248.72, 16.2345
8, 0.00000, 123.798, 123.307, 124.431, 0, 276.541, 276.743, 255.736, 22.2586
8, 900.00000, 124.105, 123.63, 124.796, 0, 265.074, 265.258, 234.382, 32.0275
8, 1800.00000, 123.883, 123.405, 124.634, 0, 281.007, 281.206, 243.865, 38.592
8, 2700.00000, 123.561, 123.056, 124.349, 0, 296.453, 296.678, 256.777, 41.2754
9, 0.00000, 123.25, 122.733, 124.065, 0, 315.41, 315.661, 271.811, 45.3163
9, 900.00000, 123.328, 122.821, 124.175, 0, 311.338, 311.579, 263.203, 49.8191
9, 1800.00000, 123.077, 122.575, 123.935, 0, 326.261, 326.515, 277.041, 50.9937
9, 2700.00000, 123.307, 122.819, 124.17, 0, 325.706, 325.95, 272.181, 55.2091
10, 0.00000, 123.378, 122.902, 124.228, 0, 313.322, 313.549, 262.101, 52.8396
10, 900.00000, 123.075, 122.582, 123.946, 0, 338.105, 338.363, 284.426, 55.4563
10, 1800.00000, 123.324, 122.838, 124.189, 0, 320.279, 320.517, 266.284, 55.6462
10, 2700.00000, 123.353, 122.856, 124.266, 0, 330.605, 330.856, 274.347, 58.0579
11, 0.00000, 123.444, 122.944, 124.331, 0, 328.014, 328.263, 274.102, 55.6748
11, 900.00000, 123.636, 123.157, 124.514, 0, 328.25, 328.486, 272.311, 57.6172
11, 1800.00000, 123.56, 123.071, 124.472, 0, 357.888, 358.152, 300.161, 59.6306
11, 2700.00000, 123.795, 123.317, 124.686, 0, 344.222, 344.467, 287.072, 58.9198
12, 0.00000, 124.093, 123.624, 124.949, 0, 329.884, 330.11, 274.932, 56.5851
12, 900.00000, 123.537, 123.038, 124.436, 0, 352.659, 352.924, 297.596, 56.9643
12, 1800.00000, 123.637, 123.142, 124.525, 0, 346.15, 346.407, 292.226, 55.7779
12, 2700.00000, 123.936, 123.455, 124.807, 0, 350.357, 350.606, 299.705, 52.5264
13, 0.00000, 124.209, 123.713, 125.052, 0, 328.408, 328.645, 280.668, 49.4863
13, 900.00000, 124.021, 123.518, 124.869, 0, 336.923, 337.173, 290.009, 48.7462
13, 1800.00000, 123.884, 123.378, 124.743, 0, 345.881, 346.141, 296.091, 51.6515
13, 2700.00000, 123.239, 122.696, 124.186, 0, 371.448, 371.759, 317.557, 56.1135
14, 0.00000, 123.441, 122.904, 124.391, 0, 363.959, 364.257, 308.203, 57.8914
14, 900.00000, 123.574, 123.049, 124.527, 0, 354.503, 354.784, 297.883, 58.6808
14, 1800.00000, 123.846, 123.337, 124.774, 0, 343.001, 343.261, 286.797, 58.1136
14, 2700.00000, 123.946, 123.444, 124.864, 0, 343.891, 344.146, 286.545, 59.2031
15, 0.00000, 123.702, 123.18, 124.643, 0, 365.636, 365.922, 306.43, 61.2361
15, 900.00000, 124.04, 123.533, 124.971, 0, 342.276, 342.531, 283.11, 61.0188
15, 1800.00000, 123.538, 123.028, 124.508, 0, 358.609, 358.884, 296.234, 64.3724
15, 2700.00000, 123.646, 123.146, 124.554, 0, 356.043, 356.311, 300.473, 57.506
16, 0.00000, 123.43, 122.92, 124.371, 0, 366.07, 366.354, 308.16, 59.9629
16, 900.00000, 123.554, 123.057, 124.453, 0, 350.55, 350.813, 299.009, 53.5028
16, 1800.00000, 123.632, 123.138, 124.505, 0, 341.353, 341.607, 292.789, 50.4573
16, 2700.00000, 123.685, 123.19, 124.538, 0, 341.895, 342.148, 294.378, 49.3777
17, 0.00000, 123.5, 123.004, 124.356, 0, 348.832, 349.094, 302.496, 48.2713
17, 900.00000, 123.561, 123.092, 124.38, 0, 347.641, 347.888, 303.243, 46.2353
17, 1800.00000, 124.08, 123.605, 124.862, 0, 347.843, 348.086, 305.801, 43.8225
17, 2700.00000, 123.999, 123.538, 124.758, 0, 356.572, 356.816, 317.115, 41.2592
18, 0.00000, 124.066, 123.612, 124.812, 0, 352.091, 352.326, 313.35, 40.4902
18, 900.00000, 123.282, 122.82, 124.056, 0, 395.184, 395.464, 358.112, 39.1903
18, 1800.00000, 123.254, 122.8, 123.987, 0, 398.732, 399.01, 366.523, 34.3241
18, 2700.00000, 123.676, 123.225, 124.385, 0, 405.701, 405.975, 378.103, 29.7742
19, 0.00000, 123.489, 123.029, 124.206, 0, 405.785, 406.068, 380.335, 27.7261
19, 900.00000, 123.597, 123.145, 124.263, 0, 404.888, 405.163, 384.317, 22.7963
19, 1800.00000, 123.428, 122.979, 124.084, 0, 407.359, 407.637, 389.086, 20.5442
19, 2700.00000, 123.307, 122.857, 123.973, 0, 402.602, 402.879, 387.248, 17.7264
20, 0.00000, 123.523, 123.064, 124.159, 0, 390.007, 390.277, 375.235, 16.9942
20, 900.00000, 123.305, 122.852, 123.983, 0, 387.272, 387.541, 374.117, 15.5443
20, 1800.00000, 123.659, 123.202, 124.278, 0, 369.8, 370.053, 359.025, 12.9446
20, 2700.00000, 123.025, 122.569, 123.64, 0, 369.271, 369.532, 360.829, 10.7028
21, 0.00000, 122.626, 122.14, 123.236, 0, 403.46, 403.771, 396.766, 9.32253
21, 900.00000, 123.276, 122.806, 123.874, 0, 346.846, 347.096, 340.273, 8.73526
21, 1800.00000, 123.744, 123.27, 124.328, 0, 342.684, 342.927, 336.219, 8.56166
21, 2700.00000, 123.709, 123.245, 124.295, 0, 346.539, 346.78, 340.543, 8.12975
22, 0.00000, 123.996, 123.536, 124.552, 0, 334.032, 334.259, 328.602, 7.41401
22, 900.00000, 123.902, 123.433, 124.458, 0, 337.258, 337.491, 331.722, 7.55137
22, 1800.00000, 123.902, 123.437, 124.461, 0, 331.941, 332.169, 326.555, 7.37579
22, 2700.00000, 124.387, 123.926, 124.934, 0, 315.795, 316.005, 310.603, 7.04043
23, 0.00000, 124.316, 123.848, 124.884, 0, 312.007, 312.218, 307.249, 6.67304
23, 900.00000, 124.599, 124.144, 125.145, 0, 303.246, 303.442, 297.801, 7.18471
23, 1800.00000, 124.331, 123.866, 124.886, 0, 302, 302.202, 297.282, 6.53008
23, 2700.00000, 124.463, 124.009, 125.007, 0, 298.845, 299.04, 294.355, 6.24681
24, 0.00000, 124.407, 123.948, 124.958, 0, 297.55, 297.746, 293.453, 5.89709
24, 900.00000, 124.54, 124.104, 125.077, 0, 296.936, 297.12, 293.078, 5.59507
