hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 120.99, 120.582, 121.5, 0, 298.581, 298.524, 294.669, 5.4897
0, 1800.00000, 121.285, 120.882, 121.789, 0, 280.58, 280.772, 276.402, 5.73679
0, 2700.00000, 123.935, 123.517, 124.416, 0, 272.212, 272.38, 267.894, 5.73759
1, 0.00000, 123.768, 123.354, 124.256, 0, 276.107, 276.277, 271.914, 5.65355
1, 900.00000, 123.872, 123.464, 124.356, 0, 268.745, 268.907, 264.804, 5.35305
1, 1800.00000, 125.778, 125.359, 126.236, 0, 266.56, 266.708, 262.891, 5.00444
1, 2700.00000, 125.688, 125.261, 126.145, 0, 270.868, 271.023, 267.066, 5.16554
2, 0.00000, 125.643, 125.215, 126.113, 0, 269.929, 270.084, 265.704, 5.5918
2, 900.00000, 125.793, 125.368, 126.25, 0, 266.374, 266.523, 262.376, 5.32257
2, 1800.00000, 125.695, 125.262, 126.159, 0, 267.126, 267.28, 263.254, 5.23493
2, 2700.00000, 126.24, 125.816, 126.695, 0, 257.156, 257.297, 253.017, 5.39502
3, 0.00000, 126.496, 126.093, 126.933, 0, 250.273, 250.401, 246.646, 4.80411
3, 900.00000, 126.348, 125.935, 126.8, 0, 250.194, 250.326, 246.505, 4.90845
3, 1800.00000, 125.314, 124.922, 125.764, 0, 238.474, 238.601, 234.431, 5.1749
3, 2700.00000, 124.888, 124.476, 125.362, 0, 258.423, 258.572, 254.425, 5.31588
4, 0.00000, 125.011, 124.604, 125.481, 0, 252.131, 252.273, 248.026, 5.36755
4, 900.00000, 125.074, 124.673, 125.539, 0, 256.114, 256.256, 251.946, 5.43145
4, 1800.00000, 124.766, 124.337, 125.249, 0, 268.474, 268.636, 264.658, 5.24063
4, 2700.00000, 124.558, 124.153, 125.026, 0, 251.711, 251.856, 246.678, 6.2571
5, 0.00000, 124.391, 123.975, 124.876, 0, 254.497, 254.648, 249.149, 6.62539
5, 900.00000, 124.495, 124.083, 124.981, 0, 249.971, 250.118, 243.499, 7.68779
5, 1800.00000, 123.856, 123.451, 124.346, 0, 259.511, 259.667, 252.936, 7.84969
5, 2700.00000, 123.904, 123.496, 124.393, 0, 255.465, 255.619, 249.023, 7.69813
6, 0.00000, 124.247, 123.843, 124.718, 0, 238.554, 238.694, 231.865, 7.80722
6, 900.00000, 123.943, 123.51, 124.437, 0, 252.873, 253.033, 247.267, 6.90988
6, 1800.00000, 123.891, 123.449, 124.386, 0, 263.647, 263.819, 258.926, 6.13362
6, 2700.00000, 124.336, 124.026, 124.812, 0, 217.837, 217.884, 213.745, 4.99383
