hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 900.00000, 124.891, 124.169, 125.355, 0, 242.894, 269.522, 230.405, 35.8145
0, 1800.00000, 125.099, 124.417, 125.571, 0, 234.952, 259.119, 221.44, 34.1946
0, 2700.00000, 125.077, 124.407, 125.511, 0, 225.313, 249.598, 214.576, 32.1558
1, 0.00000, 124.933, 124.251, 125.356, 0, 230.071, 255.649, 220.128, 32.8417
1, 900.00000, 125.028, 124.359, 125.449, 0, 225.555, 250.536, 215.617, 32.2288
1, 1800.00000, 125.143, 124.473, 125.542, 0, 221.293, 246.802, 212.713, 31.7492
1, 2700.00000, 125.057, 124.38, 125.473, 0, 225.32, 250.971, 214.839, 33.2406
2, 0.00000, 124.9, 124.217, 125.313, 0, 235.674, 261.692, 226.107, 33.012
2, 900.00000, 125.128, 124.456, 125.532, 0, 223.116, 248.398, 214.243, 31.7492
2, 1800.00000, 125.01, 124.339, 125.445, 0, 228.81, 253.347, 217.435, 32.8647
2, 2700.00000, 125.317, 124.657, 125.724, 0, 220.704, 245.238, 211.324, 31.3596
3, 0.00000, 125.581, 124.953, 125.956, 0, 209.51, 232.577, 202.349, 28.316
3, 900.00000, 125.414, 124.803, 125.838, 0, 217.14, 238.311, 206.139, 29.2992
3, 1800.00000, 125.612, 124.998, 126.011, 0, 208.473, 230.535, 199.308, 28.7383
3, 2700.00000, 125.229, 124.589, 125.657, 0, 225.211, 247.973, 214.6, 30.5834
4, 0.00000, 125.306, 124.674, 125.728, 0, 223.118, 245.517, 212.895, 29.9346
4, 900.00000, 125.414, 124.783, 125.805, 0, 218.504, 240.953, 211.192, 27.8995
4, 1800.00000, 125.12, 124.45, 125.549, 0, 230.277, 254.086, 220.978, 30.7191
4, 2700.00000, 125.46, 124.812, 125.859, 0, 220.082, 243.339, 211.957, 29.2592
5, 0.00000, 125.346, 124.682, 125.769, 0, 222.025, 245.647, 212.562, 30.593
5, 900.00000, 125.385, 124.729, 125.809, 0, 222.086, 245.557, 212.203, 30.7327
5, 1800.00000, 125.418, 124.751, 125.813, 0, 228.293, 253.027, 220.852, 30.2754
5, 2700.00000, 125.551, 124.929, 126.006, 0, 219.456, 240.035, 206.606, 30.2167
6, 0.00000, 125.907, 125.363, 126.425, 0, 201.449, 215.61, 182.452, 29.6431
6, 900.00000, 125.688, 125.124, 126.263, 0, 207.934, 221.147, 186.51, 31.1811
6, 1800.00000, 125.855, 125.301, 126.441, 0, 192.95, 203.69, 172.327, 28.478
6, 2700.00000, 126.094, 125.58, 126.706, 0, 182.704, 190.064, 160.15, 27.7721
7, 0.00000, 125.804, 125.24, 126.444, 0, 195.323, 204.463, 172.407, 29.5155
7, 900.00000, 125.813, 125.247, 126.49, 0, 193.194, 201.089, 167.074, 31.7073
7, 1800.00000, 125.958, 125.404, 126.589, 0, 184.386, 192.316, 162.426, 27.6741
7, 2700.00000, 125.995, 125.445, 126.638, 0, 183.772, 191.383, 160.697, 28.5154
8, 0.00000, 125.855, 125.261, 126.512, 0, 187.177, 196.979, 163.333, 30.8682
8, 900.00000, 126.17, 125.609, 126.803, 0, 172.23, 180.167, 150.865, 27.0668
8, 1800.00000, 126.06, 125.51, 126.712, 0, 175.553, 182.27, 153.14, 27.2411
8, 2700.00000, 125.635, 125.048, 126.327, 0, 187.26, 195.008, 162.738, 30.0999
9, 0.00000, 125.381, 124.731, 126.038, 0, 197.323, 209.63, 175.883, 30.6484
9, 900.00000, 125.468, 124.848, 126.135, 0, 192.61, 203.311, 170.26, 30.2148
9, 1800.00000, 125.446, 124.82, 126.089, 0, 196.443, 207.955, 176.101, 28.9888
9, 2700.00000, 125.809, 125.216, 126.421, 0, 177.23, 187.035, 158.913, 25.6453
10, 0.00000, 125.766, 125.17, 126.373, 0, 181.111, 191.872, 162.97, 26.2432
10, 900.00000, 125.585, 124.97, 126.2, 0, 188.636, 200.242, 169.937, 27.4814
10, 1800.00000, 125.714, 125.099, 126.327, 0, 183.44, 195.471, 164.753, 27.776
10, 2700.00000, 125.528, 124.91, 126.18, 0, 193.259, 204.814, 172.448, 29.4363
11, 0.00000, 125.642, 125.025, 126.304, 0, 186.44, 197.585, 164.469, 30.157
11, 900.00000, 125.802, 125.166, 126.387, 0, 182.996, 197.001, 166.566, 27.3834
11, 1800.00000, 125.501, 124.913, 126.143, 0, 193.368, 203.54, 172.027, 28.8271
11, 2700.00000, 125.651, 125.08, 126.293, 0, 189.336, 198.756, 166.728, 29.4096
12, 0.00000, 125.821, 125.231, 126.412, 0, 182.718, 194.375, 164.114, 27.3476
12, 900.00000, 125.335, 124.715, 125.976, 0, 203.975, 216.204, 182.788, 30.3436
